property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,Study room,Servant room,Store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
flat,ss the leaf,sector 85,2.03,7230.0,2807.7,Super Built up area 2812(261.24 sq.m.)Built Up area: 2225 sq.ft. (206.71 sq.m.)Carpet area: 2175 sq.ft. (202.06 sq.m.),4,4,3+,3.0,North-East,Relatively New,2812.0,2225.0,2175.0,0,0,0,0,1,0,49,701.925
flat,ss the leaf,sector 85,1.12,6453.0,1735.6,Super Built up area 1741(161.74 sq.m.)Built Up area: 1485 sq.ft. (137.96 sq.m.)Carpet area: 1335 sq.ft. (124.03 sq.m.),2,2,3,10.0,East,Relatively New,1741.0,1485.0,1335.0,0,0,0,0,1,0,49,867.8
flat,ss the leaf,sector 85,2.0,6578.0,3040.4,Super Built up area 2812(261.24 sq.m.),4,5,3+,1.0,South-East,Relatively New,2812.0,,,0,1,1,0,0,0,106,760.1
flat,ss the leaf,sector 85,1.04,5973.0,1741.2,Super Built up area 1741(161.74 sq.m.),2,3,3+,4.0,West,Relatively New,1741.0,,,0,0,1,0,0,0,113,870.6
flat,orris aster court premier,sector 85,1.25,5896.0,2120.1,Super Built up area 2120(196.95 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,4,2,5.0,North,Relatively New,2120.0,1900.0,1800.0,0,1,0,0,0,2,174,706.6999999999999
flat,ireo skyon,sector 60,2.05,15185.0,1350.0,Super Built up area 1524(141.58 sq.m.)Built Up area: 1520 sq.ft. (141.21 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),2,3,2,2.0,North-East,Relatively New,1524.0,1520.0,1350.0,0,0,1,0,0,2,174,675.0
flat,tata primanti,sector 72,3.19,12152.0,2625.1,Super Built up area 2625(243.87 sq.m.),4,5,3+,20.0,North,Relatively New,2625.0,,,0,1,0,0,0,2,159,656.275
flat,tata primanti,sector 72,3.85,13253.0,2905.0,Super Built up area 2905(269.88 sq.m.),4,5,3+,13.0,North,Relatively New,2905.0,,,0,1,0,0,0,2,174,726.25
flat,tata primanti,sector 72,3.2,12190.0,2625.1,Super Built up area 2625(243.87 sq.m.)Built Up area: 2600 sq.ft. (241.55 sq.m.)Carpet area: 2550 sq.ft. (236.9 sq.m.),4,4,3+,8.0,North,Moderately Old,2625.0,2600.0,2550.0,0,1,0,0,0,2,168,656.275
flat,antriksh heights,sector 84,0.89,4370.0,2036.6,Super Built up area 2025(188.13 sq.m.),3,3,3,8.0,North,Relatively New,2025.0,,,0,0,0,1,0,0,67,678.8666666666667
flat,antriksh heights,sector 84,0.49,4355.0,1125.1,Super Built up area 1125(104.52 sq.m.),2,2,2,16.0,East,Relatively New,1125.0,,,0,0,0,0,0,0,66,562.55
flat,shree vardhman victoria,sector 70,1.65,8461.0,1950.1,Super Built up area 1950(181.16 sq.m.),3,4,3,12.0,North,Relatively New,1950.0,,,0,1,1,0,0,0,56,650.0333333333333
flat,bestech park view grand spa,sector 81,2.35,8834.0,2660.2,Super Built up area 2660(247.12 sq.m.)Carpet area: 2354 sq.ft. (218.69 sq.m.),3,4,3+,10.0,North-West,Relatively New,2660.0,,2354.0,0,1,0,0,0,0,109,886.7333333333332
flat,bestech park view ananda,sector 81,1.4,7734.0,1810.2,Super Built up area 1810(168.15 sq.m.)Carpet area: 1180 sq.ft. (109.63 sq.m.),3,3,3+,6.0,North-West,Relatively New,1810.0,,1180.0,0,0,0,0,0,0,95,603.4
flat,mapsko royale ville,sector 82,0.97,5418.0,1790.3,Super Built up area 1790(166.3 sq.m.),3,4,2,16.0,North-West,Relatively New,1790.0,,,0,1,0,0,0,0,95,596.7666666666667
flat,the close north,sector 50,2.35,11358.0,2069.0,Super Built up area 2069(192.22 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),3,3,3,8.0,North-West,Moderately Old,2069.0,1900.0,1800.0,0,0,0,0,0,2,49,689.6666666666666
flat,bestech park view spa next,sector 67,3.32,12599.0,2635.1,Super Built up area 2635(244.8 sq.m.),4,5,3+,12.0,West,Moderately Old,2635.0,,,0,1,0,0,0,2,174,658.775
flat,vatika gurgaon,sector 83,1.25,6313.0,1980.0,Super Built up area 1980(183.95 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,2,12.0,North,Moderately Old,1980.0,1700.0,1400.0,0,1,0,0,0,0,95,660.0
flat,m3m merlin,sector 67,2.8,13678.0,2047.1,Super Built up area 2047(190.17 sq.m.)Carpet area: 1880 sq.ft. (174.66 sq.m.),3,3,3,5.0,North-East,Moderately Old,2047.0,,1880.0,0,1,0,0,0,1,26,682.3666666666667
flat,m3m latitude,sector 65,4.7,19747.0,2380.1,Super Built up area 2380(221.11 sq.m.)Carpet area: 1231 sq.ft. (114.36 sq.m.),3,3,3+,9.0,North-East,Relatively New,2380.0,,1231.0,0,1,0,1,0,2,44,793.3666666666667
flat,emaar gurgaon greens,sector 102,1.3,7878.0,1650.2,Super Built up area 1650(153.29 sq.m.)Carpet area: 1155 sq.ft. (107.3 sq.m.),3,3,3,7.0,North-East,Relatively New,1650.0,,1155.0,0,1,0,0,0,0,93,550.0666666666667
flat,umang monsoon breeze,sector 78,0.62,5004.0,1239.0,Super Built up area 1239(115.11 sq.m.)Built Up area: 1115 sq.ft. (103.59 sq.m.)Carpet area: 947 sq.ft. (87.98 sq.m.),2,2,1,7.0,South,Moderately Old,1239.0,1115.0,947.0,0,0,1,0,0,0,111,619.5
flat,umang monsoon breeze,sector 78,0.8,4836.0,1654.3,Super Built up area 1654(153.66 sq.m.)Built Up area: 1472 sq.ft. (136.75 sq.m.)Carpet area: 1310 sq.ft. (121.7 sq.m.),3,2,2,7.0,South,Moderately Old,1654.0,1472.0,1310.0,0,0,0,1,0,0,102,551.4333333333333
flat,emaar palm gardens,sector 83,1.73,9105.0,1900.1,Super Built up area 1900(176.52 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3,3,3,5.0,West,Relatively New,1900.0,1600.0,1240.04,0,1,0,0,0,2,174,633.3666666666667
flat,bestech spa signature,sector 81,4.45,10595.0,4200.1,Super Built up area 4200(390.19 sq.m.)Built Up area: 3850 sq.ft. (357.68 sq.m.)Carpet area: 3600 sq.ft. (334.45 sq.m.),4,4,3+,8.0,South-West,Relatively New,4200.0,3850.0,3600.0,1,1,0,1,1,2,49,1050.025
flat,bestech park view grand spa,sector 81,2.3,8646.0,2660.2,Super Built up area 2660(247.12 sq.m.)Built Up area: 2280 sq.ft. (211.82 sq.m.)Carpet area: 1950 sq.ft. (181.16 sq.m.),3,4,3+,7.0,East,Relatively New,2660.0,2280.0,1950.0,0,1,0,0,0,2,49,886.7333333333332
flat,dlf the ultima,sector 81,2.2,10461.0,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1570 sq.ft. (145.86 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3,3,3+,5.0,East,Relatively New,2103.0,1570.0,1257.0,1,1,0,1,1,1,49,701.0
flat,dlf the ultima,sector 81,2.12,10080.0,2103.2,Super Built up area 2103(195.38 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3,3,3+,9.0,South,Relatively New,2103.0,1650.0,1257.0,1,1,0,1,1,1,49,701.0666666666666
flat,dlf the ultima,sector 81,2.25,10699.0,2103.0,Super Built up area 2103(195.38 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1257 sq.ft. (116.78 sq.m.),3,3,3+,11.0,North-East,Relatively New,2103.0,1600.0,1257.0,1,1,0,1,1,1,49,701.0
flat,bestech park view sanskruti,sector 92,1.9,8172.0,2325.0,Super Built up area 2325(216 sq.m.)Built Up area: 1920 sq.ft. (178.37 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),4,4,3+,10.0,West,Relatively New,2325.0,1920.0,1750.0,1,1,0,1,1,0,49,581.25
flat,bestech spa signature,sector 81,4.4,12571.0,3500.1,Super Built up area 4200(390.19 sq.m.)Built Up area: 3700 sq.ft. (343.74 sq.m.)Carpet area: 3500 sq.ft. (325.16 sq.m.),4,4,3+,6.0,South-West,Undefined,4200.0,3700.0,3500.0,1,1,0,1,1,1,49,875.025
flat,swarn jayanti cghs,sector 54,1.75,7608.0,2300.2,Super Built up area 2300(213.68 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),4,3,3+,3.0,North-West,Undefined,2300.0,1900.0,1800.0,0,0,0,0,1,2,26,575.05
flat,aipl the peaceful homes,sector 70a,2.8,11914.0,2350.2,Super Built up area 2350(218.32 sq.m.)Carpet area: 1322 sq.ft. (122.82 sq.m.),3,4,3,22.0,North-East,Relatively New,2350.0,,1322.0,0,1,0,0,0,0,49,783.4
flat,ambience creacions,sector 22,4.63,14983.0,3090.2,Super Built up area 3090(287.07 sq.m.),3,5,3+,5.0,North-East,Undefined,3090.0,,,0,1,0,0,1,0,120,1030.0666666666666
flat,m3m the marina,sector 68,1.32,8759.0,1507.0,Super Built up area 1507(140 sq.m.),2,2,3,15.0,North-East,Relatively New,1507.0,,,1,0,0,0,0,0,120,753.5
flat,chd avenue,sector 71,1.16,6655.0,1743.1,Super Built up area 1743(161.93 sq.m.),3,3,3,5.0,South-West,Moderately Old,1743.0,,,0,1,0,0,0,2,73,581.0333333333333
flat,signature global solera,sector 107,0.27,5521.0,489.0,Carpet area: 489 (45.43 sq.m.),2,2,2,0.0,North-East,Relatively New,,,489.0,0,0,0,0,0,0,45,244.5
flat,signature global solera,sector 107,0.28,5674.0,493.5,Carpet area: 489 (45.43 sq.m.),2,2,2,6.0,West,Relatively New,,,489.0,0,0,0,0,0,0,45,246.75
flat,emaar palm heights,sector 77,1.79,8839.0,2025.1,Super Built up area 2025(188.13 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1548 sq.ft. (143.81 sq.m.),3,3,3,1.0,North-East,Undefined,2025.0,1600.0,1548.0,0,1,0,0,0,2,49,675.0333333333333
flat,emaar mgf palm hills,sector 77,1.55,7948.0,1950.2,Super Built up area 1950(181.16 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1702 sq.ft. (158.12 sq.m.),4,4,3+,2.0,North-East,Relatively New,1950.0,1800.0,1702.0,1,1,0,0,0,1,49,487.55
flat,dlf the skycourt,sector 86,1.55,8035.0,1929.1,Super Built up area 1929(179.21 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3+,12.0,North-East,Relatively New,1929.0,1500.0,1300.0,0,0,0,0,1,1,166,643.0333333333333
flat,la vida by tata housing,sector 113,3.35,16750.0,2000.0,Super Built up area 2691(250 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 2000 sq.ft. (185.81 sq.m.),3,4,3+,12.0,North-East,Undefined,2691.0,2200.0,2000.0,1,1,0,0,0,0,174,666.6666666666666
flat,emaar mgf the palm drive,sector 66,3.5,16470.0,2125.1,Super Built up area 2200(204.39 sq.m.)Built Up area: 2150 sq.ft. (199.74 sq.m.)Carpet area: 2125 sq.ft. (197.42 sq.m.),3,4,3,6.0,North,Relatively New,2200.0,2150.0,2125.0,0,1,0,0,0,0,68,708.3666666666667
flat,parsvnath exotica,sector 53,4.8,16580.0,2895.1,Super Built up area 2895(268.95 sq.m.)Built Up area: 2500 sq.ft. (232.26 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3,4,3+,8.0,North-East,Relatively New,2895.0,2500.0,2200.0,0,1,0,1,1,2,174,965.0333333333333
flat,shree arihant apartment,sector 54,1.5,8108.0,1850.0,Super Built up area 1850(171.87 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3,3,3+,4.0,West,Moderately Old,1850.0,1700.0,1550.0,0,0,0,1,0,2,75,616.6666666666666
flat,la vida by tata housing,sector 113,2.78,10334.0,2690.1,Super Built up area 2690(249.91 sq.m.)Built Up area: 2350 sq.ft. (218.32 sq.m.)Carpet area: 2170 sq.ft. (201.6 sq.m.),3,4,3+,5.0,North-East,Relatively New,2690.0,2350.0,2170.0,0,1,0,0,0,0,174,896.6999999999999
flat,mahindra aura,sector 110,2.25,9266.0,2428.2,Super Built up area 2428(225.57 sq.m.)Built Up area: 2350 sq.ft. (218.32 sq.m.)Carpet area: 2050 sq.ft. (190.45 sq.m.),4,4,3+,2.0,South-West,Relatively New,2428.0,2350.0,2050.0,0,1,0,0,0,0,152,607.05
flat,aipl the peaceful homes,sector 70a,2.55,11860.0,2150.1,Super Built up area 2150(199.74 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.),3,3,3,20.0,North-East,Undefined,2150.0,2000.0,,0,1,0,1,1,2,150,716.6999999999999
flat,vatika gurgaon,sector 83,1.25,7812.0,1600.1,Super Built up area 2390(222.04 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),4,4,3,12.0,South-West,Moderately Old,2390.0,,1600.0,0,1,0,0,0,0,103,400.025
flat,vatika gurgaon,sector 83,0.85,8947.0,950.0,Super Built up area 1245(115.66 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 950 sq.ft. (88.26 sq.m.),2,2,2,18.0,West,Moderately Old,1245.0,1100.0,950.0,0,0,0,1,0,2,119,475.0
flat,krrish provence estate,gwal pahari,5.25,9051.0,5800.5,Super Built up area 5800(538.84 sq.m.),4,5,3+,2.0,North-East,Undefined,5800.0,,,1,1,0,1,0,0,49,1450.125
flat,godrej aria,sector 79,1.3,9622.0,1351.1,Super Built up area 1351(125.51 sq.m.),2,4,2,3.0,East,Relatively New,1351.0,,,0,0,0,0,0,0,53,675.55
flat,sare green parc phase 3,sector 92,0.75,7142.0,1050.1,Super Built up area 1326(123.19 sq.m.)Built Up area: 1298 sq.ft. (120.59 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),3,2,2,3.0,East,Undefined,1326.0,1298.0,1050.0,0,0,0,0,0,0,121,350.0333333333333
flat,ireo victory valley,sector 67,3.65,13528.0,2698.1,Super Built up area 2698(250.65 sq.m.)Built Up area: 2490 sq.ft. (231.33 sq.m.),3,4,3+,18.0,North,Relatively New,2698.0,2490.0,,0,1,0,1,0,2,61,899.3666666666667
flat,dlf new town heights,sector 90,1.65,5683.0,2903.4,Super Built up area 2727(253.35 sq.m.),4,4,3+,7.0,South,Moderately Old,2727.0,,,0,0,0,0,0,0,117,725.85
flat,dlf new town heights,sector 90,1.25,6476.0,1930.2,Super Built up area 1930(179.3 sq.m.)Built Up area: 1700 sq.ft. (157.94 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3+,17.0,South-East,Relatively New,1930.0,1700.0,1500.0,0,1,0,1,0,0,65,643.4
flat,dlf new town heights,sector 90,1.42,4864.0,2919.4,Super Built up area 2364(219.62 sq.m.),4,4,3+,8.0,East,Moderately Old,2364.0,,,0,1,1,0,0,0,31,729.85
flat,dlf regal gardens,sector 90,1.27,5499.0,2309.5,Super Built up area 1755(163.04 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3+,2.0,South-West,Relatively New,1755.0,1500.0,1400.0,0,0,0,0,1,0,72,769.8333333333334
flat,dlf regal gardens,sector 90,1.65,7449.0,2215.1,Super Built up area 2215(205.78 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),4,4,3+,8.0,East,Relatively New,2215.0,1900.0,1700.0,0,0,0,0,1,0,79,553.775
flat,dlf regal gardens,sector 90,1.24,7065.0,1755.1,Super Built up area 1755(163.04 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3+,9.0,South,Relatively New,1755.0,1600.0,1400.0,0,0,0,0,1,0,72,585.0333333333333
flat,the close north,sector 50,2.7,9980.0,2705.4,Super Built up area 2605(242.01 sq.m.),3,3,3+,3.0,South,Moderately Old,2605.0,,,0,1,0,0,0,0,117,901.8000000000001
flat,bptp terra,sector 37d,1.98,9036.0,2191.2,Super Built up area 2191(203.55 sq.m.),3,3,3+,12.0,North-East,Undefined,2191.0,,,1,0,0,0,0,2,49,730.4
flat,experion windchants,sector 112,2.5,13888.0,1800.1,Super Built up area 2441(226.78 sq.m.)Built Up area: 1939.03 sq.ft. (180.14 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),2,2,3,10.0,East,Relatively New,2441.0,1939.03,1800.0,1,0,0,1,0,2,174,900.05
flat,emaar mgf emerald floors premier,sector 65,2.29,13878.0,1650.1,Carpet area: 1650 (153.29 sq.m.),3,4,3+,2.0,West,Relatively New,,,1650.0,1,1,0,0,0,1,174,550.0333333333333
flat,m3m merlin,sector 67,2.98,14557.0,2047.1,Super Built up area 2047(190.17 sq.m.),3,3,3,0.0,North,Relatively New,2047.0,,,0,0,0,0,1,2,49,682.3666666666667
flat,emaar palm gardens,sector 83,1.35,12325.0,1095.3,Super Built up area 1720(159.79 sq.m.)Carpet area: 1095.3 sq.ft. (101.76 sq.m.),3,3,3,7.0,South-West,Relatively New,1720.0,,1095.3,0,1,0,0,0,0,24,365.09999999999997
flat,shri banke bihari society,sector 56,1.37,9133.0,1500.1,Super Built up area 1500(139.35 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,3+,2.0,North-East,Undefined,1500.0,1450.0,1400.0,0,0,0,0,1,0,174,500.0333333333333
flat,kiran residency,sector 56,1.55,7750.0,2000.0,Super Built up area 2000(185.81 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1700 sq.ft. (157.94 sq.m.),3,3,3+,5.0,North,Undefined,2000.0,1800.0,1700.0,0,1,0,1,1,0,166,666.6666666666666
flat,ambience lagoon,sector 24,4.25,13281.0,3200.1,Super Built up area 3200(297.29 sq.m.)Carpet area: 3156 sq.ft. (293.2 sq.m.),3,4,3+,3.0,North-East,Undefined,3200.0,,3156.0,0,1,0,1,0,2,143,1066.7
flat,vatika the seven lamps,sector 82,1.28,6819.0,1877.1,Super Built up area 1877(174.38 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3,3.0,North,Relatively New,1877.0,1800.0,1500.0,1,0,0,0,0,2,165,625.6999999999999
flat,shapoorji pallonji joyville gurugram,sector 102,1.95,17286.0,1128.1,Super Built up area 1852(172.06 sq.m.)Carpet area: 1128.09 sq.ft. (104.8 sq.m.),3,3,3,12.0,North-East,Undefined,1852.0,,1128.09,0,0,1,0,0,0,72,376.0333333333333
flat,bestech park view grand spa,sector 81,2.35,8834.0,2660.2,Super Built up area 2660(247.12 sq.m.)Carpet area: 2356 sq.ft. (218.88 sq.m.),3,4,3+,6.0,North-East,Relatively New,2660.0,,2356.0,0,1,0,0,0,2,101,886.7333333333332
flat,m3m golfestate,sector 65,5.0,18518.0,2700.1,Super Built up area 2979(276.76 sq.m.)Built Up area: 2800 sq.ft. (260.13 sq.m.)Carpet area: 2700 sq.ft. (250.84 sq.m.),3,3,3+,28.0,North-East,Relatively New,2979.0,2800.0,2700.0,0,1,0,1,0,2,165,900.0333333333333
flat,imperia the esfera,sector 37c,0.99,5500.0,1800.0,Super Built up area 1815(168.62 sq.m.),3,3,1,10.0,North-East,Undefined,1815.0,,,0,1,0,0,0,0,49,600.0
flat,dlf new town heights,sector 90,1.95,7150.0,2727.3,Super Built up area 2727(253.35 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),4,4,3+,24.0,North-East,Relatively New,2727.0,,2200.0,0,1,1,0,0,0,174,681.825
flat,bestech park view grand spa,sector 81,3.3,12222.0,2700.0,Super Built up area 3470(322.37 sq.m.)Carpet area: 2700 sq.ft. (250.84 sq.m.),4,5,3+,4.0,North-East,Relatively New,3470.0,,2700.0,1,1,0,0,0,2,174,675.0
flat,ireo victory valley,sector 67,4.75,13929.0,3410.2,Super Built up area 3410(316.8 sq.m.)Built Up area: 3200 sq.ft. (297.29 sq.m.)Carpet area: 3100 sq.ft. (288 sq.m.),4,4,3+,0.0,West,Relatively New,3410.0,3200.0,3100.0,1,1,1,1,0,2,165,852.55
flat,m3m skywalk,sector 74,1.5,12500.0,1200.0,Super Built up area 1400(130.06 sq.m.)Built Up area: 1300 sq.ft. (120.77 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,3,17.0,North-East,Relatively New,1400.0,1300.0,1200.0,0,0,1,0,0,0,174,600.0
flat,dlf new town heights,sector 90,1.54,6514.0,2364.1,Super Built up area 2364(219.62 sq.m.)Built Up area: 2200 sq.ft. (204.39 sq.m.)Carpet area: 1850 sq.ft. (171.87 sq.m.),4,4,3+,12.0,South-West,Moderately Old,2364.0,2200.0,1850.0,0,1,0,1,0,2,111,591.025
flat,dlf new town heights,sector 86,1.27,6580.0,1930.1,Super Built up area 1930(179.3 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3,4,3,19.0,South-West,Relatively New,1930.0,1800.0,1450.0,0,1,0,1,0,0,126,643.3666666666667
flat,dlf regal gardens,sector 90,1.17,6708.0,1744.2,Super Built up area 1744(162.02 sq.m.)Built Up area: 1630 sq.ft. (151.43 sq.m.)Carpet area: 1290 sq.ft. (119.84 sq.m.),3,3,3,15.0,North,Relatively New,1744.0,1630.0,1290.0,0,0,0,0,0,2,136,581.4
flat,dlf the primus,sector 82a,1.8,13846.0,1300.0,Super Built up area 1818(168.9 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3,3,3+,10.0,North-East,Relatively New,1818.0,,1300.0,0,1,0,0,0,1,174,433.3333333333333
flat,ansal housing highland park,sector 103,0.8,5878.0,1361.0,Super Built up area 1361(126.44 sq.m.)Built Up area: 1089 sq.ft. (101.17 sq.m.)Carpet area: 705 sq.ft. (65.5 sq.m.),2,2,3,3.0,East,Undefined,1361.0,1089.0,705.0,0,0,0,1,0,0,174,680.5
flat,bestech park view city,sector 48,1.76,9909.0,1776.2,Super Built up area 1776(165 sq.m.)Built Up area: 1576 sq.ft. (146.42 sq.m.)Carpet area: 1476 sq.ft. (137.12 sq.m.),3,3,3+,9.0,South,Moderately Old,1776.0,1576.0,1476.0,0,1,0,1,0,2,158,592.0666666666667
flat,conscient heritage max,sector 102,2.22,13875.0,1600.0,Super Built up area 2149(199.65 sq.m.)Built Up area: 2000 sq.ft. (185.81 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,4,3+,15.0,East,Relatively New,2149.0,2000.0,1600.0,1,1,0,0,0,0,82,533.3333333333334
flat,dlf regency park,sector 28,1.24,12400.0,1000.0,Super Built up area 1150(106.84 sq.m.)Built Up area: 1050 sq.ft. (97.55 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2,2,3+,19.0,South,Moderately Old,1150.0,1050.0,1000.0,0,0,0,1,0,2,157,500.0
flat,godrej,sector 79,1.12,7146.0,1567.3,Super Built up area 1572(146.04 sq.m.)Built Up area: 1325 sq.ft. (123.1 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2,2,3,6.0,North-East,Relatively New,1572.0,1325.0,1200.0,1,0,0,0,0,0,49,783.65
flat,adani m2k oyster grande,sector 102,1.9,14074.0,1350.0,Super Built up area 1889(175.49 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),3,4,3,21.0,,Relatively New,1889.0,,1350.0,0,1,0,0,0,0,60,450.0
flat,dlf regency park,sector 28,1.35,11739.0,1150.0,Super Built up area 1150(106.84 sq.m.)Built Up area: 1120 sq.ft. (104.05 sq.m.)Carpet area: 1050 sq.ft. (97.55 sq.m.),2,2,2,14.0,East,Undefined,1150.0,1120.0,1050.0,0,0,1,0,0,0,66,575.0
flat,ats kocoon,sector 109,2.22,10596.0,2095.1,Super Built up area 2095(194.63 sq.m.),3,3,3,20.0,East,Relatively New,2095.0,,,0,1,0,0,1,0,79,698.3666666666667
flat,experion the heartsong,sector 108,0.9,7014.0,1283.1,Super Built up area 1283(119.19 sq.m.),2,3,3,7.0,East,Relatively New,1283.0,,,0,1,0,0,1,0,72,641.55
flat,ats tourmaline,sector 109,1.75,8139.0,2150.1,Super Built up area 2150(199.74 sq.m.),3,4,3+,2.0,North,Relatively New,2150.0,,,0,1,0,0,1,0,65,716.6999999999999
flat,orris aster court,sector 85,0.67,5825.0,1150.2,Super Built up area 1375(127.74 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),2,2,2,5.0,North-West,Relatively New,1375.0,1250.0,1150.0,0,0,0,0,1,2,174,575.1
flat,ireo victory valley,sector 67,2.95,12110.0,2436.0,Super Built up area 2436(226.31 sq.m.)Built Up area: 2236 sq.ft. (207.73 sq.m.)Carpet area: 2036 sq.ft. (189.15 sq.m.),3,3,3+,14.0,South,Moderately Old,2436.0,2236.0,2036.0,0,1,0,1,0,2,165,812.0
flat,pioneer park,sector 61,2.04,14623.0,1395.1,Super Built up area 1795(166.76 sq.m.)Built Up area: 1595 sq.ft. (148.18 sq.m.)Carpet area: 1395 sq.ft. (129.6 sq.m.),3,3,3+,16.0,South,Moderately Old,1795.0,1595.0,1395.0,0,1,0,0,0,2,165,465.0333333333333
flat,alpha corp gurgaonone,sector 84,2.24,6523.0,3434.0,Super Built up area 3434(319.03 sq.m.)Carpet area: 2900 sq.ft. (269.42 sq.m.),4,4,3,12.0,West,Relatively New,3434.0,,2900.0,0,1,0,0,0,0,20,858.5
flat,godrej icon,sector 88a,1.31,8100.0,1617.3,Super Built up area 1617(150.22 sq.m.),2,2,3+,3.0,North-West,Relatively New,1617.0,,,1,0,0,0,0,0,102,808.65
flat,emaar mgf emerald estate,sector 65,1.7,21014.0,809.0,Super Built up area 1395(129.6 sq.m.)Carpet area: 809 sq.ft. (75.16 sq.m.),3,3,3,7.0,South-East,Relatively New,1395.0,,809.0,1,0,0,0,0,2,116,269.6666666666667
flat,vatika gurgaon,sector 83,1.19,7437.0,1600.1,Carpet area: 1600 (148.64 sq.m.),3,3,2,10.0,South,Relatively New,,,1600.0,0,1,0,0,0,2,35,533.3666666666667
flat,emaar palm heights,sector 77,1.75,11666.0,1500.1,Super Built up area 2025(188.13 sq.m.)Built Up area: 1900 sq.ft. (176.52 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3,3,3+,11.0,South-West,Relatively New,2025.0,1900.0,1500.0,0,1,0,0,0,0,94,500.0333333333333
flat,vatika gurgaon,sector 83,1.12,6455.0,1735.1,Super Built up area 1735(161.19 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3,3,2,17.0,South,Moderately Old,1735.0,1500.0,1400.0,0,0,0,0,0,2,111,578.3666666666667
flat,green campus chs,manesar,0.92,4022.0,2287.4,Super Built up area 2287(212.47 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3,3,3+,8.0,East,Moderately Old,2287.0,,1600.0,0,1,0,0,0,0,5,762.4666666666667
