property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,Study room,Servant room,Store room,pooja room,others,furnishing_type,luxury_score
flat,unitech the residences,sector 33,1.1,9909.0,2,2,3,9.0,Moderately Old,1100.0,0,0,0,0,0,2,44
flat,emaar imperial gardens,sector 102,2.05,9876.0,3,4,3+,14.0,Relatively New,1822.5,0,1,0,0,0,0,116
flat,sare homes,sector 92,0.6,5000.0,3,2,3,4.0,Moderately Old,1080.0,0,0,0,0,0,2,49
flat,greenopolis,sector 89,0.8,4820.0,2,3,3,8.0,Under Construction,1826.0000000000002,1,0,0,0,1,0,60
flat,pivotal devaan,sector 84,0.41,7032.0,2,2,2,10.0,Relatively New,565.0,0,0,0,0,0,2,23
flat,today callidora,sector 73,0.9,5548.0,3,3,3,3.0,Under Construction,1622.0,0,1,0,0,0,0,63
flat,"m m residency, krishna colony, gurgaon",sector 7,0.54,5888.0,2,2,1,3.0,Relatively New,810.0,0,0,0,0,0,0,70
flat,signature global park 4,sector 36,0.82,7585.0,3,2,2,2.0,Relatively New,887.0500000000001,0,0,0,0,0,0,8
flat,chd avenue,sector 71,1.0,6734.0,3,3,3+,3.0,Relatively New,1633.5000000000002,0,0,0,0,0,2,7
flat,park royal apartment,sector 56,1.85,9024.0,3,4,3,7.0,Relatively New,1845.0,0,1,0,0,0,0,72
flat,vatika boulevard residences and heights,sector 83,1.42,8000.0,3,3,2,2.0,Relatively New,1597.5,0,0,0,0,0,2,113
flat,signature global the millennia,sector 37d,0.55,9166.0,2,2,3,3.0,Relatively New,610.0,0,0,0,0,0,0,71
flat,m3m heights,sector 65,2.29,15980.0,2,2,3,8.0,Under Construction,1289.7,1,0,0,0,0,0,15
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,2,2,2,12.0,New Property,773.25,0,0,0,0,0,0,57
flat,tulip monsella,sector 53,8.25,28000.0,3,4,3,8.0,Relatively New,3234.0000000000005,0,1,0,0,0,1,35
flat,shyamkunj ashok vihar pahse 2,sector 3 phase 2,0.3,4444.0,2,2,1,1.0,Relatively New,607.5,0,0,0,0,0,0,21
flat,godrej nature plus,sector 33,1.65,14335.0,2,2,3,1.0,Under Construction,1035.9,0,0,0,0,0,0,38
flat,m3m heights,sector 65,1.99,15793.0,2,2,2,26.0,Relatively New,1386.0,0,0,0,0,0,0,48
flat,m3m the marina,sector 68,1.0,12500.0,2,2,3,21.0,Relatively New,720.0,0,0,0,0,0,0,31
flat,emaar digihomes,sector 62,4.25,26562.0,3,3,3,8.0,Under Construction,1440.0,1,0,0,0,0,0,16
flat,umang monsoon breeze,sector 78,1.25,5000.0,4,4,3,2.0,Relatively New,2300.0,0,1,0,1,1,0,57
flat,mapsko paradise,sector 83,0.95,6300.0,3,3,3,1.0,Moderately Old,1206.0,0,0,0,0,0,0,0
flat,cancon enclave,sector 4,1.05,7777.0,3,2,2,2.0,Relatively New,1215.0,0,0,0,0,0,2,0
flat,tata primanti,sector 72,4.1,14100.0,4,5,3+,39.0,Relatively New,3195.5000000000005,0,1,0,0,1,0,103
flat,mrg world ultimus,sector 90,0.5,6983.0,2,2,2,1.0,Relatively New,644.4,0,0,0,0,0,0,21
flat,sonata group housing gh 24,manesar,1.65,5892.0,4,3,3,8.0,Moderately Old,2520.0,0,1,0,0,0,0,20
flat,bptp pedestal,sector 70a,1.6,10158.0,3,3,3,2.0,Relatively New,1417.5,0,1,0,0,1,0,77
flat,smart world orchard,sector 61,2.1,13750.0,3,2,3,3.0,New Property,1526.95,0,0,0,0,0,0,146
flat,hsiidc sidco aravali,manesar,0.9,3648.0,4,4,3,7.0,Moderately Old,2713.7000000000003,0,0,0,0,0,0,0
flat,godrej aria,sector 79,1.1,7772.0,2,2,3+,4.0,Relatively New,1486.1000000000001,0,0,0,0,0,2,49
flat,assotech blith,sector 99,0.92,6739.0,2,2,3+,22.0,Under Construction,1501.5000000000002,0,0,0,0,0,0,56
flat,sare crescent parc,sector 92,0.7,5556.0,3,3,2,14.0,Under Construction,140.0,0,0,0,0,0,0,38
flat,unitech vistas,sector 70,0.99,6325.0,3,4,2,11.0,Under Construction,1721.5000000000002,0,0,0,0,0,0,0
flat,supertech araville,sector 79,0.71,6061.0,2,2,3+,17.0,Relatively New,1274.75,0,0,0,0,1,0,53
flat,ansal housing highland park,sector 103,0.88,6429.0,2,2,3,3.0,Relatively New,1497.1000000000001,0,0,0,0,0,0,52
flat,tulip white,sector 69,0.91,6862.0,3,2,2,12.0,Moderately Old,1193.4,0,0,0,0,0,0,43
flat,mapsko casa bella,sector 82,1.25,6377.0,3,4,3+,8.0,Under Construction,2156.0,0,0,0,0,0,0,54
flat,unitech uniworld gardens,sector 47,1.05,10531.0,2,2,2,3.0,Relatively New,897.3000000000001,0,0,0,0,0,2,34
flat,ild grand,sector 37c,0.66,5038.0,2,2,3+,14.0,Relatively New,1310.0,0,0,0,0,0,0,60
flat,m3m capital,sector 113,1.83,13969.0,2,2,0,7.0,Relatively New,1310.0,0,0,0,0,0,0,68
flat,unitech vistas,sector 70,0.53,4800.0,2,2,2,9.0,Relatively New,1204.5,0,0,0,0,1,0,24
flat,ramprastha the edge towers,sector 37d,0.8,5797.0,2,2,3,2.0,Relatively New,1300.0,0,0,0,0,0,0,78
flat,smart world gems,sector 89,1.71,12000.0,3,2,0,3.0,Relatively New,1423.0,0,0,0,0,0,0,45
flat,sapphire eighty three,sector 83,0.65,9286.0,1,1,0,6.0,Relatively New,700.0,0,0,0,0,0,0,0
flat,pareena coban residences,sector 99a,1.3,6510.0,3,3,0,16.0,Relatively New,1997.0,0,0,0,0,0,0,0
flat,sare crescent parc,sector 92,0.82,5384.0,3,3,3+,12.0,Relatively New,1523.0,0,0,0,0,0,0,0
flat,baani city center,sector 63,0.88,10945.0,1,1,2,4.0,Relatively New,804.0,0,0,0,0,0,0,0
flat,indiabulls enigma,sector 110,4.0,9851.0,4,4,3,17.0,Relatively New,3350.0,0,0,0,0,0,0,59
flat,ss the leaf,sector 85,1.93,8075.0,3,4,3,7.0,Relatively New,2400.0,0,1,0,0,0,0,174
flat,smart world one dxp,sector 113,3.45,13269.0,4,4,3,11.0,Relatively New,2860.0000000000005,1,1,0,0,0,0,156
flat,sukhshanti apartment,sector 56,1.7,7727.0,3,3,3,4.0,Moderately Old,2200.0,1,0,0,0,0,0,49
flat,m3m golfestate,sector 65,6.15,15998.0,3,5,3+,1.0,Relatively New,3459.6,0,1,0,0,0,1,49
flat,bestech park view residency,sector 2,1.4,7865.0,3,3,3+,6.0,Moderately Old,1958.0000000000002,0,0,0,0,0,1,107
flat,ss almeria,sector 84,1.48,7400.0,3,3,2,1.0,Relatively New,1682.3000000000002,0,1,1,0,0,2,139
flat,jmd gardens,sector 33,3.25,7510.0,4,4,3+,17.0,Relatively New,3895.2000000000003,0,1,0,0,0,2,130
flat,ireo victory valley,sector 67,3.49,13000.0,3,3,3,19.0,Relatively New,2206.8,0,1,0,0,0,0,103
flat,emaar digihomes,sector 62,2.15,14257.0,2,2,3,31.0,Under Construction,1357.2,0,0,0,0,0,0,101
flat,godrej nature plus,sector 33,1.4,9333.0,2,2,3,14.0,Under Construction,1448.25,0,0,0,0,0,0,67
flat,dlf carlton estate,sector 43,2.0,14214.0,3,3,2,5.0,Moderately Old,1547.7,0,0,0,0,0,0,65
flat,smart world orchard,sector 61,2.3,14110.0,3,3,2,2.0,New Property,1793.0000000000002,1,0,0,0,0,0,79
flat,signature global park,sohna road,0.54,7248.0,2,1,3,1.0,New Property,670.5,0,0,0,0,0,0,65
flat,railway officers rpf society,sector 9a,1.25,6921.0,4,3,3,1.0,Relatively New,1625.4,0,1,0,0,0,2,12
flat,godrej air,sector 85,1.05,10603.0,2,2,1,15.0,Relatively New,97.0,0,0,0,0,0,0,45
flat,emaar mgf palm hills,sector 77,1.25,8620.0,3,4,3,1.0,Relatively New,1305.0,0,1,0,0,0,2,104
flat,maruti vihar,sector 28,1.0,9090.0,1,1,1,1.0,Relatively New,1210.0,1,0,0,1,0,2,80
flat,vasant appartments,sector 14,1.7,7391.0,5,5,2,2.0,Relatively New,2070.0,1,0,1,1,0,1,71
flat,ansal heights 86,sector 86,1.3,4666.0,4,6,2,11.0,Relatively New,3064.6000000000004,0,1,0,0,1,0,86
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3,3,3,9.0,Relatively New,1852.0,0,0,0,0,0,0,72
flat,puri the aravallis,sector 61,3.9,33209.0,3,4,3+,33.0,New Property,1124.719911,0,1,0,0,0,0,158
flat,the close north,sector 50,3.0,11516.0,3,3,3+,14.0,Moderately Old,2865.5000000000005,0,1,0,0,0,2,121
flat,smart world orchard,sector 61,2.2,14202.0,3,3,2,4.0,New Property,1394.1000000000001,0,0,0,0,0,0,152
flat,emaar gurgaon greens,sector 102,1.35,8181.0,3,3,3,5.0,Relatively New,1367.661,0,1,0,0,0,0,119
flat,godrej nature plus,sector 33,1.67,10500.0,3,2,2,18.0,Relatively New,1503.9,0,0,0,0,0,0,67
flat,landmark the residency,sector 110,0.9,6666.0,2,2,2,1.0,Relatively New,1485.0000000000002,0,0,0,0,0,0,44
flat,m3m capital,sector 113,2.37,11500.0,4,4,3+,20.0,Under Construction,2060.0,1,0,0,0,0,0,143
flat,emaar imperial gardens,sector 102,1.98,9900.0,3,3,3+,9.0,Relatively New,1800.0,0,1,0,0,0,2,72
flat,dlf belvedere towers,sector 25,3.7,17619.0,4,4,3,18.0,Relatively New,1890.0,0,1,0,0,0,2,26
flat,m3m crown,sector 111,4.67,17000.0,4,4,3+,8.0,Relatively New,2475.0,0,0,0,0,0,0,73
flat,godrej,sector 79,1.29,8206.0,2,2,3,4.0,Relatively New,1729.2,0,0,0,0,0,0,0
flat,central park resorts,sector 48,3.65,15240.0,3,3,3+,9.0,Relatively New,1869.0,0,0,0,0,1,2,157
flat,sukhshanti apartment,sector 56,1.7,7727.0,3,3,3,4.0,Moderately Old,2200.0,1,0,0,0,0,0,49
flat,m3m golfestate,sector 65,6.15,15998.0,3,5,3+,1.0,Relatively New,3459.6,0,1,0,0,0,1,49
flat,bestech park view residency,sector 2,1.4,7865.0,3,3,3+,6.0,Moderately Old,1958.0000000000002,0,0,0,0,0,1,107
flat,ss almeria,sector 84,1.48,7400.0,3,3,2,1.0,Relatively New,1682.3000000000002,0,1,1,0,0,2,139
flat,ireo victory valley,sector 67,3.49,13000.0,3,3,3,19.0,Relatively New,2206.8,0,1,0,0,0,0,103
flat,emaar digihomes,sector 62,2.15,14257.0,2,2,3,31.0,Under Construction,1357.2,0,0,0,0,0,0,101
flat,dlf carlton estate,sector 43,2.0,14214.0,3,3,2,5.0,Moderately Old,1547.7,0,0,0,0,0,0,65
flat,signature global park,sohna road,0.54,7248.0,2,1,3,1.0,New Property,670.5,0,0,0,0,0,0,65
flat,railway officers rpf society,sector 9a,1.25,6921.0,4,3,3,1.0,Relatively New,1625.4,0,1,0,0,0,2,12
flat,godrej air,sector 85,1.05,10603.0,2,2,1,15.0,Relatively New,97.0,0,0,0,0,0,0,45
flat,emaar mgf palm hills,sector 77,1.25,8620.0,3,4,3,1.0,Relatively New,1305.0,0,1,0,0,0,2,104
flat,maruti vihar,sector 28,1.0,9090.0,1,1,1,1.0,Relatively New,1210.0,1,0,0,1,0,2,80
flat,vasant appartments,sector 14,1.7,7391.0,5,5,2,2.0,Relatively New,2070.0,1,0,1,1,0,1,71
flat,ansal heights 86,sector 86,1.3,4666.0,4,6,2,11.0,Relatively New,3064.6000000000004,0,1,0,0,1,0,86
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3,3,3,9.0,Relatively New,1852.0,0,0,0,0,0,0,72
flat,the close north,sector 50,3.0,11516.0,3,3,3+,14.0,Moderately Old,2865.5000000000005,0,1,0,0,0,2,121
flat,emaar gurgaon greens,sector 102,1.35,8181.0,3,3,3,5.0,Relatively New,1367.661,0,1,0,0,0,0,119
flat,landmark the residency,sector 103,0.9,6666.0,2,2,2,1.0,Relatively New,1485.0000000000002,0,0,0,0,0,0,44
flat,emaar imperial gardens,sector 102,1.98,9900.0,3,3,3+,9.0,Relatively New,1800.0,0,1,0,0,0,2,72
flat,dlf belvedere towers,sector 25,3.7,17619.0,4,4,3,18.0,Relatively New,1890.0,0,1,0,0,0,2,26
flat,godrej,sector 79,1.29,8206.0,2,2,3,4.0,Relatively New,1729.2,0,0,0,0,0,0,0
flat,tulip monsella,sector 53,5.6,19363.0,3,3,3+,1.0,Relatively New,3181.2000000000003,0,0,0,0,0,0,42
flat,sare crescent parc royal greens phase 1,sector 92,1.25,5832.0,4,4,3,20.0,Relatively New,2357.3,0,1,0,0,0,0,60
flat,aipl club residences,sector 70a,1.27,9777.0,2,2,3+,24.0,Relatively New,1173.6000000000001,0,0,0,0,1,2,113
flat,experion the heartsong,sector 108,1.36,6542.0,3,2,3+,2.0,Relatively New,1410.6000000000001,1,1,0,0,0,2,77
flat,signature global city,sector 37d,1.0,8160.0,3,3,3,4.0,Relatively New,1250.0,0,0,0,0,0,0,49
flat,bestech park view city,sector 48,4.25,9334.0,4,5,3+,14.0,Moderately Old,5008.3,1,0,0,0,0,2,81
flat,emaar palm gardens,sector 83,1.8,9473.0,3,3,3+,9.0,Relatively New,2090.0,0,0,0,0,0,0,55
flat,chd avenue,sector 71,1.25,6597.0,3,4,2,14.0,Relatively New,1917.3000000000002,1,1,0,1,1,1,128
flat,mvn athens,sohna road,0.27,5897.0,2,2,1,4.0,Relatively New,412.0098003,0,0,0,0,1,2,35
flat,mahindra luminare,sector 59,5.5,18181.0,3,3,1,26.0,Relatively New,3327.5000000000005,0,1,0,0,0,0,24
flat,raheja navodaya,sector 92,0.85,4271.0,3,3,3,2.0,Relatively New,2189.0,0,0,0,0,0,0,100
flat,godrej nature plus,sector 33,1.07,7725.0,2,2,2,14.0,Relatively New,1523.5000000000002,0,0,0,0,0,0,68
flat,m3m urbana,sector 67,0.95,10895.0,1,1,1,17.0,Relatively New,826.0,0,0,0,0,0,0,49
flat,experion the heartsong,sector 108,0.87,11845.0,2,3,3,2.0,Relatively New,978.23,0,1,0,0,0,2,123
flat,sobha city,sector 108,4.1,23401.0,4,5,3,25.0,Relatively New,2343.0,1,1,0,0,0,1,97
flat,godrej nature plus,sector 33,1.27,9182.0,2,2,3+,9.0,Relatively New,1521.3000000000002,0,0,0,0,0,0,38
flat,smart world orchard,sector 61,1.47,12782.0,2,2,2,4.0,New Property,1035.0,1,0,0,0,0,0,31
flat,emaar mgf the palm drive,sector 66,3.45,15681.0,3,4,3,6.0,Relatively New,2000.0,0,1,0,0,0,2,95
flat,bestech park view residency,sector 2,1.18,7539.0,2,2,3,5.0,Moderately Old,1721.5000000000002,1,0,0,0,0,0,76
flat,bestech park view residency,sector 2,1.55,8072.0,3,4,3+,4.0,Moderately Old,2112.0,0,1,0,0,0,0,84
flat,m3m merlin,sector 67,3.39,14376.0,3,4,3,14.0,Relatively New,2100.0,0,1,0,0,0,2,26
flat,dlf the skycourt,sector 86,1.54,9221.0,3,3,3+,15.0,Relatively New,1780.0,0,1,0,0,0,0,174
flat,emaar gurgaon greens,sector 102,1.42,8606.0,3,3,3,7.0,Relatively New,1367.661,0,1,0,0,0,0,128
flat,afnhb jalvayu vihar,sector 30,1.3,10000.0,3,3,2,2.0,Relatively New,1410.0,0,0,0,0,0,0,19
flat,dlf regency park,sector 28,2.25,14516.0,3,3,2,16.0,Relatively New,1700.0,0,1,0,0,0,0,89
flat,ireo victory valley,sector 67,3.5,14583.0,3,4,3,24.0,Relatively New,2490.0,0,1,0,1,0,2,149
flat,ambience creacions,sector 22,4.8,19200.0,4,6,3+,10.0,Relatively New,2250.0,0,1,0,1,0,1,49
flat,signature global city 92,sector 92,0.78,8047.0,2,2,2,2.0,New Property,1316.7,0,0,0,0,0,2,47
flat,the khushboo cooperative housing society ltd,sector 9a,0.88,4888.0,3,3,2,2.0,Relatively New,1495.3500000000001,0,0,0,0,0,2,31
flat,adani m2k oyster grande,sector 102,2.6,10007.0,3,3,3,2.0,Relatively New,2857.8,1,1,1,0,0,0,118
flat,dlf belvedere towers,sector 25,3.4,13765.0,4,4,3,1.0,Relatively New,2223.0,0,1,0,0,0,0,26
flat,sobha city,sector 108,2.9,14478.0,3,4,2,8.0,Relatively New,2203.3,0,0,0,0,0,0,109
flat,raheja vedaanta,sector 108,0.7,4651.0,2,2,2,12.0,Moderately Old,1655.5000000000002,0,0,0,0,0,0,72
flat,dlf the skycourt,sector 86,1.5,9740.0,3,3,3+,18.0,Relatively New,1780.0,1,0,0,0,0,0,174
flat,suncity vatsal valley,gwal pahari,1.28,9552.0,3,3,3,1.0,Relatively New,1206.0,0,0,0,0,0,2,49
flat,m3m capital,sector 113,2.51,14800.0,3,3,3+,2.0,Relatively New,1864.5000000000002,1,0,0,0,0,0,49
flat,dlf city plots phase 3,sector 24,6.5,18571.0,4,5,3+,3.0,Relatively New,3150.0,0,1,0,0,0,1,42
flat,bestech altura,sector 79,1.85,8604.0,3,3,3,7.0,New Property,1650.0,0,1,0,0,0,0,53
flat,indiabulls centrum park,sector 103,2.45,8521.0,4,6,3,5.0,Relatively New,3162.5000000000005,0,1,0,0,0,0,38
flat,orris aster court premier,sector 85,1.38,6509.0,3,4,2,6.0,Relatively New,1616.0,0,1,0,0,0,0,76
flat,paras quartier,gwal pahari,5.9,11028.0,4,4,3+,19.0,Relatively New,5885.000000000001,1,1,1,1,0,2,160
flat,mapsko casa bella,sector 82,3.0,6134.0,4,6,3+,25.0,Relatively New,5379.0,0,1,0,1,0,2,119
flat,samadhan shri kamal cghs,sector 1,2.01,11426.0,4,4,3+,10.0,Moderately Old,1584.0,0,0,0,0,0,1,0
flat,navjyoti apartment,sector 38,2.1,11938.0,4,4,3+,10.0,Relatively New,1583.1000000000001,0,0,0,0,0,1,22
flat,ambience lagoon,sector 24,4.25,13281.0,3,4,3+,3.0,Relatively New,3180.2000000000003,0,1,1,0,0,2,131
flat,orchid petals,sector 49,2.55,12318.0,3,4,3,8.0,Relatively New,2060.0,1,0,0,0,0,2,49
flat,friends apartment,sector 52,2.0,8510.0,4,3,3,5.0,Moderately Old,2125.0,0,1,0,0,0,1,111
flat,the close south,sector 50,3.25,12810.0,3,4,3+,4.0,Moderately Old,2283.3,0,1,0,0,0,2,135
flat,hero homes,dwarka expressway,1.6,7825.0,3,3,3,1.0,Under Construction,1857.9,0,0,0,0,0,0,49
flat,bestech park view residency,sector 2,1.5,7825.0,3,4,3+,10.0,Moderately Old,2112.0,0,1,0,0,0,0,93
flat,sobha city,sector 108,3.75,14938.0,3,3,2,16.0,Relatively New,2577.3,0,1,0,0,0,0,77
flat,bestech park view residency,sector 2,0.95,6709.0,2,2,3,10.0,Moderately Old,1274.4,0,0,0,0,0,2,88
flat,cghs rail vihar,sector 15,1.4,10769.0,4,3,3,3.0,Moderately Old,1170.0,0,0,0,0,0,2,81
flat,dlf the skycourt,sector 86,1.56,8087.0,3,4,3+,17.0,Relatively New,1580.0,0,0,1,0,0,0,174
flat,emaar gurgaon greens,sector 102,1.35,8181.0,3,3,3,9.0,Relatively New,1367.661,0,1,0,0,0,0,100
flat,shapoorji pallonji joyville gurugram,sector 102,1.4,10378.0,2,2,2,11.0,Relatively New,1191.95,0,0,0,0,0,2,49
flat,dlf regency park,sector 28,2.26,13696.0,3,3,2,19.0,Relatively New,1700.0,0,1,0,0,0,0,158
flat,eldeco accolade,sector 33,1.2,8043.0,2,2,2,0.0,Relatively New,1492.0,1,0,0,0,0,0,55
flat,bptp terra,sector 37d,2.08,10000.0,4,4,3,0.0,Relatively New,2687.3,1,1,0,1,0,0,121
flat,ss the leaf,sector 85,1.75,7267.0,3,4,3,8.0,Relatively New,2648.8,0,1,0,0,0,0,49
flat,ireo victory valley,sector 67,2.99,11832.0,3,3,3,4.0,Relatively New,2200.0,0,1,0,0,0,2,37
flat,emaar digihomes,sector 62,2.1,14254.0,2,2,2,30.0,Relatively New,1659.086,0,1,0,0,0,0,52
flat,ireo victory valley,sector 67,2.87,11903.0,3,3,3+,16.0,Relatively New,2139.65,0,1,0,0,0,2,174
flat,dlf regency park,sector 28,2.35,13224.0,3,3,2,18.0,Relatively New,1954.7,0,1,0,0,0,0,120
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,3,2.0,Relatively New,1650.0,1,1,0,0,0,0,158
flat,indiabulls centrum park,sector 103,1.9,5681.0,3,4,3+,10.0,Relatively New,3009.6,1,1,0,1,1,2,49
flat,orris carnation residency,sector 85,0.72,4881.0,3,3,2,9.0,Moderately Old,1350.0,0,0,0,0,1,0,49
flat,sbr minda sec 1 imt manesar,manesar,0.65,4259.0,3,2,3+,6.0,Moderately Old,1373.4,0,0,0,0,0,0,5
flat,dlf the ultima,sector 81,2.34,11185.0,3,4,3+,14.0,Relatively New,1760.0,0,1,0,0,0,1,174
flat,m3m capital,sector 113,2.57,15575.0,4,5,3+,25.0,Relatively New,2060.0,1,0,0,0,0,2,79
flat,bptp terra,sector 37d,1.71,7804.0,3,3,3+,7.0,Relatively New,2191.0,1,0,0,0,0,0,38
flat,indiabulls enigma,sector 110,3.79,9895.0,5,5,3,4.0,Relatively New,4213.0,0,1,0,0,1,0,125
flat,the lions cghs,sector 56,2.05,7884.0,4,4,3+,7.0,Relatively New,2600.0,0,0,1,0,0,2,120
flat,m3m golfestate,sector 65,5.2,17455.0,3,3,3,18.0,Relatively New,3276.9,1,1,0,0,0,2,76
flat,emaar mgf the palm drive,sector 66,3.2,17777.0,3,3,3,12.0,Relatively New,2020.0,1,1,1,1,0,0,117
flat,afnhb jalvayu vihar,sector 30,0.69,7272.0,2,2,1,3.0,Relatively New,1089.0,0,0,0,0,0,0,65
flat,experion windchants,sector 112,3.75,13383.0,3,3,2,21.0,Relatively New,2225.56,0,1,0,0,0,2,159
flat,experion windchants,sector 112,3.65,12312.0,3,4,3+,14.0,Relatively New,2225.56,0,1,0,0,0,2,150
flat,experion windchants,sector 112,5.49,11584.0,4,5,3+,5.0,Relatively New,3655.35,0,1,0,0,0,2,168
flat,antriksh heights,sector 84,1.05,5011.0,4,4,3+,3.0,Relatively New,2304.5,1,0,0,0,0,0,66
flat,sobha city,sector 108,3.35,13266.0,3,4,2,19.0,Relatively New,2280.1900000000005,0,0,0,0,0,0,102
flat,unitech uniworld gardens,sector 47,2.4,11505.0,3,3,3+,10.0,Moderately Old,2294.6000000000004,0,1,0,0,0,2,120
flat,park royal apartment,sector 56,1.71,7600.0,3,3,3+,5.0,Moderately Old,2251.0,0,1,0,0,0,2,118
flat,elan the presidential,sector 106,6.3,15384.0,5,6,3+,10.0,Under Construction,3827.25,0,0,0,0,0,2,62
flat,raheja atharva,sector 109,2.2,9490.0,3,3,2,7.0,Moderately Old,2086.2000000000003,0,1,0,0,0,2,111
flat,indiabulls enigma,sector 110,3.25,9558.0,4,4,3,11.0,Relatively New,3740.0000000000005,0,1,0,0,1,0,125
flat,central park resorts,sector 48,11.25,28266.0,4,5,3+,2.0,Relatively New,3582.0,0,1,0,1,0,0,45
flat,central park flower valley,sector 33,3.3,13750.0,3,3,3,2.0,Relatively New,2160.0,1,1,1,1,0,0,61
flat,bestech park view residency,sector 2,1.51,7869.0,3,4,3+,7.0,Moderately Old,2112.0,0,1,0,0,0,2,84
flat,emaar gurgaon greens,sector 102,1.38,13495.0,3,3,3,6.0,Relatively New,1367.661,0,1,0,0,0,2,128
flat,emaar mgf the palm drive,sector 66,4.6,18400.0,3,3,3,11.0,Relatively New,2940.0,1,1,1,1,0,0,131
flat,emaar gurgaon greens,sector 102,1.4,8484.0,3,3,3,9.0,Relatively New,1447.5,0,1,0,0,0,0,49
flat,emaar mgf emerald floors premier,sector 65,3.5,17721.0,4,4,3,4.0,Relatively New,2172.5,0,1,0,0,0,2,114
flat,mapsko royale ville,sector 82,0.99,5530.0,3,4,2,14.0,Relatively New,1969.0000000000002,0,1,0,0,0,0,95
flat,emaar mgf emerald floors premier,sector 65,2.65,16060.0,3,3,3,5.0,Relatively New,1485.0,1,1,0,0,0,0,37
flat,unitech greenwood city,sector 45,2.4,12346.0,3,3,2,1.0,Moderately Old,237.60000000000002,0,1,0,0,0,2,19
flat,ats tourmaline,sector 109,1.65,7674.0,3,3,3+,16.0,Relatively New,2365.0,0,1,0,0,0,2,49
flat,railway officers rpf society,sector 9a,1.25,6921.0,4,3,3,1.0,Relatively New,1625.4,0,1,0,0,0,0,40
flat,emaar digihomes,sector 62,4.0,14871.0,3,3,3,18.0,Relatively New,2847.6690000000003,0,1,0,0,0,2,38
flat,emaar palm gardens,sector 83,1.8,9473.0,3,3,3,6.0,Relatively New,1603.018,0,1,0,0,0,2,97
flat,tarc maceo,sector 91,1.75,11121.0,4,3,3+,8.0,Relatively New,2206.3155,1,1,1,1,0,0,128
flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,2,4.0,Relatively New,1650.0,1,1,0,0,0,0,165
flat,pioneer urban presidia,sector 62,7.15,16486.0,4,5,3+,7.0,Relatively New,4770.700000000001,1,1,1,0,0,2,158
flat,emaar mgf palm hills,sector 77,1.64,8410.0,4,3,3,9.0,Relatively New,2145.0,0,1,0,0,0,0,102
flat,emaar mgf emerald floors premier,sector 65,2.8,16969.0,3,3,2,3.0,Relatively New,1815.0000000000002,0,1,0,0,0,0,105
flat,la lagune,sector 54,6.75,21360.0,4,6,3+,11.0,Moderately Old,2455.0,0,1,0,0,0,2,119
flat,m3m merlin,sector 67,3.5,14583.0,3,4,3,17.0,Relatively New,2242.5,0,1,1,0,0,2,167
flat,m3m latitude,sector 65,4.6,26790.0,3,3,3,7.0,Relatively New,1545.3,1,1,1,1,0,0,115
flat,m3m skywalk,sector 74,2.25,12500.0,3,3,3,5.0,Relatively New,1900.0,1,0,0,0,0,0,174
flat,dlf the primus,sector 82a,2.2,10516.0,3,3,3+,16.0,Relatively New,2301.2000000000003,0,1,0,0,0,1,174
flat,dlf the primus,sector 82a,2.85,10936.0,4,4,3+,2.0,Relatively New,2243.3,0,1,0,0,0,1,174
flat,dlf regal gardens,sector 90,1.76,7945.0,4,4,3+,8.0,Relatively New,2020.0,0,0,0,0,0,2,135
flat,paras dews,sector 106,1.0,7220.0,2,2,3+,2.0,Relatively New,940.0,0,0,0,0,0,2,21
flat,pioneer park,sector 61,3.6,12627.0,4,4,3,3.0,Moderately Old,3136.1000000000004,0,1,0,0,0,2,121
flat,ss the leaf,sector 85,1.78,7392.0,3,4,3+,6.0,Relatively New,2648.8,0,0,1,0,0,0,113
flat,chd avenue,sector 71,0.98,6049.0,3,3,3,0.0,Moderately Old,1782.0000000000002,1,0,0,0,0,0,65
flat,ireo skyon,sector 60,2.82,12818.0,3,3,3,2.0,Relatively New,2400.0,0,1,0,0,0,2,174
flat,tata primanti,sector 72,3.21,16050.0,3,4,3+,15.0,Relatively New,2140.0,0,1,0,0,0,2,174
flat,la vida by tata housing,sector 113,1.9,18500.0,3,2,2,10.0,Relatively New,1330.6000000000001,0,0,0,1,0,2,174
flat,dlf regal gardens,sector 90,1.19,5505.0,3,3,2,11.0,Relatively New,1898.6000000000001,0,0,0,0,1,0,88
flat,bestech park view ananda,sector 81,1.35,7541.0,3,3,3+,10.0,Moderately Old,1493.0,0,0,1,0,0,2,72
flat,tulip purple,sector 69,1.8,9000.0,4,5,3+,4.0,Relatively New,2200.0,0,1,0,0,0,0,165
flat,indiabulls centrum park,sector 103,1.35,7541.0,3,3,3+,3.0,Relatively New,1969.0000000000002,1,0,0,0,0,2,168
flat,sbtl caladium,sector 109,1.7,6679.0,3,3,3+,9.0,Relatively New,2799.5,0,1,0,0,0,0,159
